order_item_id,order_id,product_id,quantity,unit_price,total_price,created_at
360,120,195,2,451.68,903.36,2024-01-03
361,121,205,3,59.12,177.35999999999999,2025-01-11
362,121,560,2,530.8,1061.6,2025-01-11
363,121,433,2,216.74,433.48,2025-01-11
364,121,245,1,343.22,343.22,2025-01-11
365,122,925,2,272.17,544.34,2024-06-29
366,123,794,1,460.36,460.36,2024-03-05
367,123,305,1,359.23,359.23,2024-03-05
368,123,451,2,565.52,1131.04,2024-03-05
369,123,7,3,511.41,1534.23,2024-03-05
370,124,659,3,488.83,1466.49,2024-10-05
371,124,962,2,119.01,238.02,2024-10-05
372,124,937,3,508.53,1525.59,2024-10-05
373,125,542,2,788.48,1576.96,2024-11-18
374,125,57,3,889.52,2668.56,2024-11-18
375,125,232,3,95.95,287.85,2024-11-18
376,126,384,3,589.07,1767.21,2024-12-29
377,127,534,1,449.74,449.74,2024-11-21
378,127,518,1,495.47,495.47,2024-11-21
379,128,825,2,745.55,1491.1,2024-05-07
380,128,49,2,217.77,435.54,2024-05-07
381,128,685,3,819.14,2457.42,2024-05-07
382,128,82,1,588.74,588.74,2024-05-07
383,129,960,1,915.93,915.93,2024-08-12
384,129,221,1,395.61,395.61,2024-08-12
385,129,635,3,626.35,1879.0500000000002,2024-08-12
386,130,323,1,663.89,663.89,2024-09-25
387,131,832,1,638.73,638.73,2024-12-18
388,131,40,3,272.14,816.42,2024-12-18
389,132,574,2,302.56,605.12,2024-07-18
390,133,479,2,695.25,1390.5,2025-01-07
391,133,619,2,253.15,506.3,2025-01-07
392,133,96,3,866.98,2600.94,2025-01-07
393,134,235,3,562.02,1686.06,2024-12-23
394,135,504,2,517.69,1035.38,2024-12-01
395,135,719,3,179.43,538.29,2024-12-01
396,135,48,2,811.98,1623.96,2024-12-01
397,135,409,3,507.34,1522.02,2024-12-01
398,135,932,2,323.93,647.86,2024-12-01
399,136,721,3,390.02,1170.06,2024-04-19
400,136,355,3,377.72,1133.16,2024-04-19
401,136,485,3,692.46,2077.38,2024-04-19
402,136,211,1,544.33,544.33,2024-04-19
403,136,704,2,376.37,752.74,2024-04-19
404,136,44,2,120.25,240.5,2024-04-19
405,137,265,1,396.36,396.36,2025-01-10
406,137,895,3,493.37,1480.1100000000001,2025-01-10
407,138,470,1,707.89,707.89,2024-06-23
408,138,574,1,302.56,302.56,2024-06-23
409,138,938,1,946.24,946.24,2024-06-23
410,138,844,3,643.18,1929.54,2024-06-23
411,138,682,1,469.17,469.17,2024-06-23
412,138,445,3,396.73,1190.19,2024-06-23
413,138,269,1,559.56,559.56,2024-06-23
414,138,267,3,436.96,1310.8799999999999,2024-06-23
415,139,59,3,747.94,2243.82,2024-06-02
416,139,825,1,745.55,745.55,2024-06-02
417,140,606,2,579.6,1159.2,2024-08-19
418,140,734,1,349.8,349.8,2024-08-19
419,141,129,1,298.98,298.98,2024-12-24
420,141,990,3,904.65,2713.95,2024-12-24
421,141,685,1,819.14,819.14,2024-12-24
422,141,992,2,637.07,1274.14,2024-12-24
423,142,781,1,257.79,257.79,2024-08-27
424,142,923,1,612.51,612.51,2024-08-27
425,143,975,3,381.41,1144.23,2024-12-01
426,143,207,2,237.51,475.02,2024-12-01
427,143,388,3,385.08,1155.24,2024-12-01
428,144,392,1,752.51,752.51,2024-12-06
429,144,769,3,717.95,2153.8500000000004,2024-12-06
430,144,677,1,184.08,184.08,2024-12-06
431,144,575,2,608.89,1217.78,2024-12-06
432,144,534,1,449.74,449.74,2024-12-06
433,144,70,3,350.08,1050.24,2024-12-06
434,145,217,3,755.06,2265.18,2024-11-29
435,145,56,3,201.59,604.77,2024-11-29
436,145,366,1,599.98,599.98,2024-11-29
437,145,699,3,891.14,2673.42,2024-11-29
438,145,504,1,517.69,517.69,2024-11-29
439,145,744,2,44.35,88.7,2024-11-29
440,146,264,1,856.02,856.02,2024-09-20
441,146,331,3,35.65,106.94999999999999,2024-09-20
442,146,993,2,704.09,1408.18,2024-09-20
443,146,182,1,115.25,115.25,2024-09-20
444,147,859,3,431.23,1293.69,2024-09-29
445,147,675,3,715.45,2146.3500000000004,2024-09-29
446,147,351,1,119.36,119.36,2024-09-29
447,147,655,3,202.59,607.77,2024-09-29
448,147,400,3,732.86,2198.58,2024-09-29
449,147,253,3,626.6,1879.8000000000002,2024-09-29
450,147,781,1,257.79,257.79,2024-09-29
451,147,881,1,109.22,109.22,2024-09-29
452,148,508,3,518.91,1556.73,2024-09-18
453,148,304,3,18.65,55.949999999999996,2024-09-18
454,148,501,1,687.34,687.34,2024-09-18
455,148,803,3,519.93,1559.79,2024-09-18
456,148,598,2,162.64,325.28,2024-09-18
457,149,462,3,82.93,248.79000000000002,2024-11-22
458,150,515,3,505.37,1516.1100000000001,2025-01-06
459,150,208,3,754.46,2263.38,2025-01-06
460,151,68,2,506.07,1012.14,2024-12-07
461,151,573,3,454.94,1364.82,2024-12-07
462,151,541,1,662.37,662.37,2024-12-07
463,152,276,2,811.15,1622.3,2024-12-10
464,152,48,2,811.98,1623.96,2024-12-10
465,152,211,2,544.33,1088.66,2024-12-10
466,152,855,1,298.26,298.26,2024-12-10
467,153,645,3,236.63,709.89,2024-12-13
468,153,343,2,740.68,1481.36,2024-12-13
469,153,425,1,31.62,31.62,2024-12-13
470,153,571,1,292.56,292.56,2024-12-13
471,153,511,2,638.14,1276.28,2024-12-13
472,154,918,2,648.79,1297.58,2024-01-28
473,154,851,2,160.42,320.84,2024-01-28
474,155,406,1,796.21,796.21,2024-11-25
475,155,726,1,228.4,228.4,2024-11-25
476,155,754,2,644.77,1289.54,2024-11-25
477,155,943,3,509.75,1529.25,2024-11-25
478,156,434,1,66.35,66.35,2024-01-19
479,156,112,2,103.83,207.66,2024-01-19
480,156,929,1,132.68,132.68,2024-01-19
481,157,94,3,290.74,872.22,2024-07-05
482,157,13,2,12.48,24.96,2024-07-05
483,157,973,3,91.86,275.58,2024-07-05
484,157,834,2,657.85,1315.7,2024-07-05
485,157,805,3,300.32,900.96,2024-07-05
486,157,945,1,654.7,654.7,2024-07-05
487,157,742,1,241.26,241.26,2024-07-05
488,158,587,3,369.78,1109.34,2024-07-03
489,158,968,3,244.98,734.9399999999999,2024-07-03
490,159,811,3,509.12,1527.3600000000001,2024-04-03
491,160,8,3,190.93,572.79,2024-07-22
492,161,986,1,643.3,643.3,2024-04-23
493,162,640,3,172.38,517.14,2024-09-24
494,163,747,3,446.1,1338.3000000000002,2024-10-01
495,163,519,2,558.83,1117.66,2024-10-01
496,163,976,2,697.07,1394.14,2024-10-01
497,164,88,3,791.14,2373.42,2025-01-06
498,164,256,2,382.86,765.72,2025-01-06
499,164,511,3,638.14,1914.42,2025-01-06
500,164,73,3,887.5,2662.5,2025-01-06
501,165,631,2,146.22,292.44,2024-11-20
502,166,494,2,191.47,382.94,2024-11-15
503,166,523,1,399.14,399.14,2024-11-15
504,166,98,2,227.12,454.24,2024-11-15
505,166,946,3,32.82,98.46000000000001,2024-11-15
506,167,763,2,161.19,322.38,2025-01-02
507,167,276,1,811.15,811.15,2025-01-02
508,168,728,3,213.49,640.47,2024-11-16
509,169,564,1,782.35,782.35,2024-11-09
510,170,584,1,313.72,313.72,2024-12-04
511,170,296,2,673.84,1347.68,2024-12-04
512,170,236,1,258.76,258.76,2024-12-04
513,170,56,2,201.59,403.18,2024-12-04
514,171,192,3,112.56,337.68,2024-12-25
515,171,904,1,232.64,232.64,2024-12-25
516,172,650,1,309.3,309.3,2024-12-13
517,172,39,1,28.03,28.03,2024-12-13
518,173,31,1,651.63,651.63,2024-11-04
519,173,375,1,456.35,456.35,2024-11-04
520,173,11,2,604.92,1209.84,2024-11-04
521,174,486,1,849.88,849.88,2023-11-13
522,174,266,1,418.59,418.59,2023-11-13
523,174,424,1,704.27,704.27,2023-11-13
524,175,940,3,336.22,1008.6600000000001,2024-09-25
525,175,112,1,103.83,103.83,2024-09-25
526,176,735,2,903.08,1806.16,2023-09-11
527,176,991,2,95.47,190.94,2023-09-11
528,176,490,1,773.36,773.36,2023-09-11
529,177,184,3,391.92,1175.76,2023-07-24
530,177,226,1,566.09,566.09,2023-07-24
531,178,936,3,472.02,1416.06,2024-05-28
532,178,913,2,350.95,701.9,2024-05-28
533,178,399,1,893.69,893.69,2024-05-28
534,178,106,1,280.52,280.52,2024-05-28
535,179,660,3,403.59,1210.77,2024-01-17
536,179,218,1,105.2,105.2,2024-01-17
537,179,731,2,607.36,1214.72,2024-01-17
538,179,981,2,12.4,24.8,2024-01-17
539,179,82,2,588.74,1177.48,2024-01-17
540,180,807,2,553.49,1106.98,2023-12-30
541,180,708,3,740.97,2222.91,2023-12-30
542,181,589,2,359.08,718.16,2024-09-15
543,181,188,1,164.66,164.66,2024-09-15
544,181,858,1,717.86,717.86,2024-09-15
545,181,270,1,786.92,786.92,2024-09-15
546,181,607,2,495.37,990.74,2024-09-15
547,181,310,1,208.59,208.59,2024-09-15
548,182,793,1,74.04,74.04,2024-07-13
549,182,845,2,976.88,1953.76,2024-07-13
550,183,422,1,879.77,879.77,2024-11-28
551,183,120,1,460.13,460.13,2024-11-28
552,184,412,3,669.43,2008.29,2024-07-03
553,184,643,1,762.38,762.38,2024-07-03
554,185,206,1,960.61,960.61,2024-04-13
555,185,544,3,69.93,209.79000000000002,2024-04-13
556,185,611,3,154.77,464.31000000000006,2024-04-13
557,185,906,3,439.22,1317.66,2024-04-13
558,186,177,1,423.4,423.4,2024-11-23
559,186,827,3,865.58,2596.7400000000002,2024-11-23
560,187,639,1,434.49,434.49,2024-09-14
561,187,938,2,946.24,1892.48,2024-09-14
562,188,481,2,379.39,758.78,2024-11-19
563,188,897,3,915.37,2746.11,2024-11-19
564,188,911,2,950.79,1901.58,2024-11-19
565,188,973,3,91.86,275.58,2024-11-19
566,189,58,1,52.36,52.36,2024-11-27
567,190,315,3,410.18,1230.54,2024-11-15
568,190,474,1,561.06,561.06,2024-11-15
569,190,111,1,570.58,570.58,2024-11-15
570,190,699,1,891.14,891.14,2024-11-15
571,191,156,3,799.61,2398.83,2024-12-27
572,191,473,1,104.96,104.96,2024-12-27
573,192,13,3,12.48,37.44,2025-01-14
574,192,608,3,863.47,2590.41,2025-01-14
575,192,498,1,260.75,260.75,2025-01-14
576,192,733,2,457.97,915.94,2025-01-14
577,192,238,3,897.56,2692.68,2025-01-14
578,193,661,3,542.78,1628.34,2024-12-29
579,193,624,1,117.91,117.91,2024-12-29
580,193,567,2,555.89,1111.78,2024-12-29
581,194,843,3,721.01,2163.0299999999997,2023-10-16
582,194,98,3,227.12,681.36,2023-10-16
583,194,720,1,636.21,636.21,2023-10-16
584,194,265,2,396.36,792.72,2023-10-16
585,194,800,2,688.63,1377.26,2023-10-16
