event_id,customer_id,product_id,event_type,event_date,device_type,session_id,created_at
183,9,307,cart_add,2024-11-24,tablet,session_96414,2024-11-24
184,9,923,cart_remove,2023-08-28,tablet,session_40906,2023-08-28
185,9,569,view,2024-02-20,tablet,session_86814,2024-02-20
186,9,747,search,2024-07-29,desktop,session_40583,2024-07-29
187,9,241,cart_add,2024-02-23,desktop,session_89189,2024-02-23
188,10,312,wishlist_add,2024-02-13,desktop,session_93390,2024-02-13
189,10,614,wishlist_add,2024-07-28,desktop,session_87120,2024-07-28
190,10,901,purchase,2024-01-01,tablet,session_78084,2024-01-01
191,10,262,wishlist_add,2023-12-26,tablet,session_73988,2023-12-26
192,10,4,cart_remove,2024-04-07,desktop,session_80432,2024-04-07
193,10,303,wishlist_add,2024-11-19,mobile,session_86024,2024-11-19
194,10,810,cart_add,2024-03-25,mobile,session_19059,2024-03-25
195,10,921,view,2023-12-26,tablet,session_34801,2023-12-26
196,10,483,purchase,2023-03-20,mobile,session_15209,2023-03-20
197,10,861,view,2024-11-20,mobile,session_42241,2024-11-20
198,10,659,wishlist_add,2023-11-18,desktop,session_26889,2023-11-18
199,10,300,cart_add,2024-07-28,desktop,session_53825,2024-07-28
200,10,416,wishlist_add,2024-05-26,tablet,session_31478,2024-05-26
201,10,861,view,2024-05-24,mobile,session_35926,2024-05-24
202,10,143,cart_add,2024-06-01,tablet,session_29081,2024-06-01
203,10,106,cart_remove,2024-01-12,tablet,session_97623,2024-01-12
204,10,7,search,2024-09-28,mobile,session_69044,2024-09-28
205,10,522,cart_add,2024-06-27,tablet,session_33895,2024-06-27
206,10,611,cart_add,2024-01-21,tablet,session_30473,2024-01-21
207,10,152,cart_remove,2023-05-24,mobile,session_31781,2023-05-24
208,10,558,cart_add,2024-11-17,desktop,session_34388,2024-11-17
209,10,853,search,2023-08-31,desktop,session_35794,2023-08-31
210,10,198,purchase,2024-09-04,desktop,session_35801,2024-09-04
211,10,30,cart_remove,2024-08-13,desktop,session_31409,2024-08-13
212,11,626,cart_remove,2024-08-18,tablet,session_13663,2024-08-18
213,11,246,cart_add,2024-09-30,mobile,session_99343,2024-09-30
214,11,515,search,2024-07-01,tablet,session_48177,2024-07-01
215,11,570,purchase,2024-07-04,tablet,session_22569,2024-07-04
216,11,145,cart_remove,2024-09-03,desktop,session_32514,2024-09-03
217,11,517,cart_remove,2024-09-11,desktop,session_34317,2024-09-11
218,11,630,cart_add,2024-11-22,mobile,session_58454,2024-11-22
219,11,657,wishlist_add,2024-10-01,tablet,session_13444,2024-10-01
220,11,165,purchase,2024-11-04,tablet,session_84357,2024-11-04
221,11,690,search,2024-08-19,tablet,session_39713,2024-08-19
222,11,8,cart_remove,2024-12-05,desktop,session_46640,2024-12-05
223,11,528,cart_add,2024-10-08,tablet,session_90426,2024-10-08
224,11,172,cart_add,2024-08-11,tablet,session_70172,2024-08-11
225,11,824,view,2024-09-03,mobile,session_35788,2024-09-03
226,12,654,cart_remove,2024-12-15,tablet,session_40708,2024-12-15
227,12,324,purchase,2024-11-04,tablet,session_68560,2024-11-04
228,12,489,purchase,2024-11-23,tablet,session_57868,2024-11-23
229,12,449,search,2024-12-11,desktop,session_89876,2024-12-11
230,12,525,cart_remove,2024-10-23,desktop,session_14229,2024-10-23
231,12,648,purchase,2024-11-28,tablet,session_45122,2024-11-28
232,12,258,search,2024-11-12,mobile,session_57370,2024-11-12
233,12,652,cart_remove,2024-11-27,desktop,session_76685,2024-11-27
234,12,113,cart_add,2024-12-05,mobile,session_72521,2024-12-05
235,12,3,cart_add,2024-10-30,desktop,session_99247,2024-10-30
236,12,678,view,2024-11-03,desktop,session_73183,2024-11-03
237,12,800,search,2024-10-22,mobile,session_19180,2024-10-22
238,12,68,wishlist_add,2024-11-26,tablet,session_49780,2024-11-26
239,12,265,cart_remove,2024-11-23,mobile,session_99295,2024-11-23
240,12,438,cart_remove,2024-11-20,mobile,session_92589,2024-11-20
241,12,637,cart_remove,2024-12-09,desktop,session_91234,2024-12-09
242,13,137,cart_remove,2023-05-13,tablet,session_42717,2023-05-13
243,13,861,purchase,2024-02-12,mobile,session_57586,2024-02-12
244,13,489,search,2023-03-16,tablet,session_59937,2023-03-16
245,13,239,cart_add,2024-09-09,tablet,session_28271,2024-09-09
246,13,564,purchase,2024-05-16,desktop,session_32637,2024-05-16
247,13,514,cart_add,2024-01-08,tablet,session_99544,2024-01-08
248,13,237,purchase,2024-02-14,tablet,session_44626,2024-02-14
249,13,618,view,2024-11-03,desktop,session_97548,2024-11-03
250,13,501,cart_remove,2023-04-06,mobile,session_63802,2023-04-06
251,13,394,purchase,2023-08-03,mobile,session_19398,2023-08-03
252,13,384,wishlist_add,2023-06-28,tablet,session_63497,2023-06-28
253,13,219,wishlist_add,2024-05-03,tablet,session_76505,2024-05-03
254,13,299,purchase,2023-02-28,tablet,session_44774,2023-02-28
255,13,741,purchase,2023-03-24,mobile,session_84504,2023-03-24
256,13,327,cart_remove,2024-03-19,mobile,session_14640,2024-03-19
257,13,859,cart_add,2023-10-14,mobile,session_44948,2023-10-14
258,13,637,cart_remove,2023-07-26,mobile,session_36031,2023-07-26
259,13,973,view,2023-07-11,mobile,session_51965,2023-07-11
260,14,197,purchase,2024-12-05,tablet,session_39480,2024-12-05
261,14,62,wishlist_add,2024-12-01,tablet,session_18801,2024-12-01
262,14,375,cart_add,2024-12-06,mobile,session_17688,2024-12-06
263,14,208,wishlist_add,2024-12-03,desktop,session_55249,2024-12-03
264,14,435,purchase,2024-12-01,mobile,session_34912,2024-12-01
265,14,838,view,2024-11-30,tablet,session_18514,2024-11-30
266,14,807,purchase,2024-12-07,mobile,session_79926,2024-12-07
267,14,849,purchase,2024-12-04,desktop,session_91146,2024-12-04
268,14,64,cart_add,2024-12-08,tablet,session_20227,2024-12-08
269,14,959,cart_add,2024-12-02,mobile,session_31421,2024-12-02
270,14,707,cart_remove,2024-12-09,tablet,session_68224,2024-12-09
271,14,376,wishlist_add,2024-12-06,tablet,session_70757,2024-12-06
272,14,396,wishlist_add,2024-11-28,mobile,session_95265,2024-11-28
273,15,728,cart_remove,2024-07-04,mobile,session_31407,2024-07-04
274,15,730,wishlist_add,2024-11-09,tablet,session_40507,2024-11-09
275,15,606,wishlist_add,2023-07-17,tablet,session_13920,2023-07-17
276,15,849,search,2024-09-23,desktop,session_15215,2024-09-23
277,15,750,purchase,2023-08-19,desktop,session_24304,2023-08-19
278,15,610,cart_remove,2023-10-26,mobile,session_78643,2023-10-26
279,15,976,cart_remove,2023-06-19,mobile,session_89429,2023-06-19
280,15,303,cart_add,2024-04-09,desktop,session_24741,2024-04-09
281,15,803,wishlist_add,2024-11-12,mobile,session_86862,2024-11-12
282,15,197,view,2023-06-30,mobile,session_43577,2023-06-30
283,15,106,view,2023-08-20,tablet,session_18091,2023-08-20
284,15,290,cart_add,2024-09-01,tablet,session_35210,2024-09-01
285,15,991,purchase,2023-08-22,mobile,session_84713,2023-08-22
286,15,738,view,2023-12-04,mobile,session_84506,2023-12-04
287,15,599,view,2024-01-08,tablet,session_64296,2024-01-08
288,15,767,view,2024-04-01,mobile,session_21219,2024-04-01
289,15,932,view,2023-10-21,desktop,session_70086,2023-10-21
290,15,232,purchase,2023-07-21,mobile,session_99791,2023-07-21
291,15,196,view,2024-01-07,desktop,session_55615,2024-01-07
292,15,799,view,2024-06-23,desktop,session_21555,2024-06-23
293,15,96,purchase,2024-06-17,tablet,session_77313,2024-06-17
294,15,922,search,2024-09-18,mobile,session_15098,2024-09-18
295,15,531,wishlist_add,2024-07-10,desktop,session_66446,2024-07-10
296,15,560,cart_remove,2024-09-07,tablet,session_25173,2024-09-07
297,15,467,view,2024-03-09,mobile,session_78470,2024-03-09
298,15,211,cart_remove,2024-01-29,desktop,session_53533,2024-01-29
299,15,589,view,2024-07-26,tablet,session_56029,2024-07-26
300,15,269,cart_remove,2023-10-11,tablet,session_27247,2023-10-11
301,15,800,wishlist_add,2024-09-20,desktop,session_99823,2024-09-20
302,16,654,view,2024-05-04,mobile,session_40190,2024-05-04
303,16,453,wishlist_add,2024-11-17,desktop,session_23725,2024-11-17
304,16,710,view,2024-08-04,desktop,session_20390,2024-08-04
305,16,92,cart_add,2024-09-24,tablet,session_71719,2024-09-24
306,16,376,cart_remove,2024-04-04,desktop,session_58468,2024-04-04
307,16,559,cart_remove,2024-05-23,desktop,session_14687,2024-05-23
308,16,596,view,2024-09-03,tablet,session_65294,2024-09-03
309,16,908,view,2024-07-30,tablet,session_43391,2024-07-30
310,16,349,cart_add,2024-10-27,mobile,session_55581,2024-10-27
311,16,948,view,2024-06-04,tablet,session_14722,2024-06-04
312,16,732,cart_add,2024-10-26,mobile,session_19749,2024-10-26
313,16,968,cart_add,2024-05-20,desktop,session_67502,2024-05-20
314,16,418,cart_remove,2024-04-29,tablet,session_14173,2024-04-29
315,16,963,purchase,2024-11-20,mobile,session_52058,2024-11-20
316,16,303,cart_remove,2024-05-15,desktop,session_81931,2024-05-15
317,16,98,wishlist_add,2024-11-05,tablet,session_14519,2024-11-05
318,16,993,purchase,2024-09-21,tablet,session_26820,2024-09-21
319,16,666,cart_add,2024-07-26,desktop,session_63413,2024-07-26
320,16,874,view,2024-03-05,tablet,session_11957,2024-03-05
321,16,98,purchase,2024-12-09,tablet,session_90360,2024-12-09
322,16,290,cart_add,2024-12-05,desktop,session_87434,2024-12-05
323,16,858,purchase,2024-04-05,mobile,session_17722,2024-04-05
324,16,266,search,2024-02-28,tablet,session_99523,2024-02-28
325,16,631,view,2024-10-30,desktop,session_91832,2024-10-30
326,16,967,purchase,2024-10-03,desktop,session_86969,2024-10-03
327,16,399,purchase,2024-04-24,tablet,session_94264,2024-04-24
328,16,395,search,2024-05-19,tablet,session_68650,2024-05-19
329,17,721,purchase,2024-10-20,desktop,session_53965,2024-10-20
330,17,521,search,2024-12-10,mobile,session_91608,2024-12-10
331,17,824,cart_remove,2024-09-30,mobile,session_93351,2024-09-30
332,17,842,cart_remove,2024-10-05,tablet,session_53355,2024-10-05
333,17,708,cart_add,2024-09-16,mobile,session_65885,2024-09-16
334,17,163,purchase,2024-10-14,desktop,session_72810,2024-10-14
335,17,134,search,2024-10-12,tablet,session_66818,2024-10-12
336,17,986,search,2024-11-30,mobile,session_67323,2024-11-30
337,17,559,search,2024-10-16,desktop,session_20880,2024-10-16
338,17,731,cart_remove,2024-09-15,desktop,session_32421,2024-09-15
339,17,233,purchase,2024-11-22,tablet,session_27782,2024-11-22
340,17,786,wishlist_add,2024-12-09,desktop,session_45532,2024-12-09
341,17,854,view,2024-10-05,tablet,session_65845,2024-10-05
342,18,786,wishlist_add,2024-10-03,mobile,session_90940,2024-10-03
343,18,707,cart_add,2024-10-15,tablet,session_60516,2024-10-15
344,18,286,wishlist_add,2024-09-14,tablet,session_18735,2024-09-14
345,18,934,wishlist_add,2024-01-30,desktop,session_76935,2024-01-30
346,18,984,cart_remove,2024-04-02,desktop,session_75970,2024-04-02
347,18,456,cart_add,2024-12-02,tablet,session_56990,2024-12-02
348,18,549,purchase,2024-03-07,tablet,session_38702,2024-03-07
349,18,447,purchase,2024-05-01,desktop,session_56591,2024-05-01
350,18,461,search,2024-09-13,desktop,session_17177,2024-09-13
351,18,500,cart_add,2024-11-07,tablet,session_42630,2024-11-07
352,18,404,wishlist_add,2024-09-02,desktop,session_60774,2024-09-02
353,18,940,view,2024-04-17,desktop,session_68486,2024-04-17
354,18,969,search,2024-04-11,mobile,session_25353,2024-04-11
355,18,26,wishlist_add,2024-04-05,tablet,session_62582,2024-04-05
356,18,450,purchase,2024-02-23,tablet,session_64850,2024-02-23
357,18,603,wishlist_add,2024-11-20,desktop,session_21460,2024-11-20
358,18,355,search,2024-02-04,mobile,session_10215,2024-02-04
359,18,473,search,2024-05-26,desktop,session_84447,2024-05-26
360,18,357,purchase,2024-04-26,tablet,session_98029,2024-04-26
361,19,332,wishlist_add,2024-08-17,mobile,session_38357,2024-08-17
362,19,398,view,2024-06-11,tablet,session_64712,2024-06-11
363,19,33,cart_add,2023-12-07,desktop,session_86443,2023-12-07
364,19,183,view,2024-04-05,mobile,session_61254,2024-04-05
365,19,930,purchase,2024-06-04,mobile,session_66126,2024-06-04
366,19,275,purchase,2023-04-25,mobile,session_56428,2023-04-25
367,19,274,search,2023-05-07,tablet,session_13474,2023-05-07
368,19,173,cart_remove,2023-05-24,desktop,session_98968,2023-05-24
369,19,271,search,2023-06-10,desktop,session_15642,2023-06-10
370,19,326,purchase,2024-06-16,tablet,session_34486,2024-06-16
371,19,545,view,2024-04-20,tablet,session_87403,2024-04-20
372,19,24,view,2024-09-15,mobile,session_58597,2024-09-15
373,19,623,cart_remove,2024-07-01,mobile,session_20201,2024-07-01
374,19,880,search,2024-12-06,tablet,session_47738,2024-12-06
375,19,410,cart_add,2023-06-25,mobile,session_37680,2023-06-25
376,19,727,view,2024-06-17,mobile,session_16314,2024-06-17
377,19,967,view,2024-05-01,tablet,session_33600,2024-05-01
378,19,565,search,2024-12-05,desktop,session_67700,2024-12-05
379,20,409,view,2024-10-18,tablet,session_25420,2024-10-18
380,20,934,view,2024-11-14,tablet,session_50697,2024-11-14
381,20,491,search,2024-12-11,desktop,session_64140,2024-12-11
382,20,645,search,2024-11-11,mobile,session_89942,2024-11-11
383,20,4,cart_add,2024-07-11,desktop,session_22278,2024-07-11
384,20,549,wishlist_add,2024-10-31,mobile,session_83857,2024-10-31
385,20,712,view,2024-07-31,mobile,session_67075,2024-07-31
386,20,963,cart_remove,2024-10-28,mobile,session_13052,2024-10-28
387,20,373,cart_remove,2024-07-18,desktop,session_74711,2024-07-18
388,20,112,purchase,2024-10-02,desktop,session_23790,2024-10-02
389,20,966,wishlist_add,2024-10-01,mobile,session_94492,2024-10-01
390,20,831,cart_add,2024-08-10,tablet,session_52236,2024-08-10
391,20,656,purchase,2024-07-21,tablet,session_42478,2024-07-21
392,20,13,wishlist_add,2024-11-28,desktop,session_35930,2024-11-28
393,20,94,view,2024-12-04,desktop,session_65640,2024-12-04
394,20,335,cart_remove,2024-11-11,tablet,session_66275,2024-11-11
395,20,662,cart_remove,2024-10-29,mobile,session_71863,2024-10-29
396,20,813,cart_add,2024-10-10,mobile,session_19831,2024-10-10
397,20,708,cart_add,2024-09-26,mobile,session_96690,2024-09-26
398,20,871,cart_remove,2024-11-11,desktop,session_88440,2024-11-11
399,20,671,wishlist_add,2024-08-11,desktop,session_77911,2024-08-11
400,20,594,cart_add,2024-08-03,desktop,session_70056,2024-08-03
401,21,311,view,2024-04-30,tablet,session_13377,2024-04-30
402,21,739,wishlist_add,2023-11-09,tablet,session_21665,2023-11-09
403,21,435,view,2024-10-06,desktop,session_10400,2024-10-06
404,21,504,purchase,2023-11-30,desktop,session_10723,2023-11-30
405,21,666,cart_add,2024-04-08,desktop,session_43696,2024-04-08
406,21,426,view,2024-11-01,mobile,session_11262,2024-11-01
407,21,574,purchase,2024-05-26,tablet,session_13222,2024-05-26
408,21,877,wishlist_add,2024-05-16,mobile,session_74102,2024-05-16
409,21,397,search,2024-07-20,tablet,session_56340,2024-07-20
410,21,187,wishlist_add,2023-09-22,mobile,session_21058,2023-09-22
411,21,730,view,2024-05-09,mobile,session_61936,2024-05-09
412,21,344,cart_remove,2023-12-06,mobile,session_88541,2023-12-06
413,21,146,cart_remove,2023-08-19,desktop,session_87329,2023-08-19
414,21,436,purchase,2023-12-20,tablet,session_62255,2023-12-20
415,21,836,view,2024-07-27,mobile,session_94784,2024-07-27
416,21,181,cart_add,2023-10-06,tablet,session_32138,2023-10-06
417,21,77,wishlist_add,2024-12-11,tablet,session_68184,2024-12-11
418,21,400,wishlist_add,2023-10-01,desktop,session_12445,2023-10-01
