PRODUCT_ID,ORDER_ID,CUSTOMER_ID,REVIEW_SCORE,REVIEW_TEXT,REVIEW_ID,DATA_SOURCE,BATCH_ID,LOADED_AT
354,28000028,1000014,3,"Easy to use, however Underperforms.",1000083.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
812,27000027,1000014,1,Poor quality Powell PLC Within. Complicated to use.,1000082.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
163,27000027,1000014,5,Had issues with Overpriced.,1000081.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
636,26000026,1000012,5,Incredible value. Worth every penny!,1000080.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
699,26000026,1000012,2,"Great Hahn, Johnston and Hodge Consider! Superior performance. Highly recommend!",1000079.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
299,31000031,1000016,5,Really happy with this purchase. Great customer service and Fast shipping.,1000097.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
227,32000032,1000016,4,"Disappointed with this Maxwell, Williams and Rojas Article. Doesn't fit well.",1000099.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
549,25000025,1000012,5,"Best Rodriguez, Flores and Nunez Group I've bought. Fast shipping.",1000077.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
980,35000035,1000017,2,Had issues with Short battery life.,1000110.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
220,37000037,1000018,2,Great Eaton-Jones Project! Superior performance. Highly recommend!,1000118.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
674,37000037,1000018,5,Average Lucas and Sons Truth. Average performance.,1000117.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
657,37000037,1000018,5,Best Smith-Owen Player I've bought. Amazing features.,1000116.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
919,36000036,1000017,3,Best Gomez-Jackson Last I've bought. Amazing features.,1000115.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
236,36000036,1000017,1,Good enough for the price. Fair for the price.,1000114.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
36,36000036,1000017,3,Incredible value. Worth every penny!,1000113.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
923,35000035,1000017,4,"Great Torres, Garrett and Mcintosh Among! Great customer service. Highly recommend!",1000112.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
135,35000035,1000017,5,Excellent quality Mccormick-Tran Can. Amazing features.,1000111.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
461,35000035,1000017,5,Disappointed with this Holland Group Person. Doesn't fit well.,1000109.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
799,33000033,1000016,3,Disappointed with this Carter-Miller American. Underperforms.,1000100.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
162,34000034,1000017,3,"Excellent quality Johnson, Morales and Perkins How. Amazing features.",1000108.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
887,34000034,1000017,1,Really happy with this purchase. Amazing features and Incredible value.,1000107.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
550,34000034,1000017,1,Best Larson Ltd Stuff I've bought. Superior performance.,1000106.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
888,34000034,1000017,3,Fast shipping. Worth every penny!,1000105.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
630,34000034,1000017,1,Really happy with this purchase. Perfect fit and Superior performance.,1000104.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
408,33000033,1000016,2,Best Shannon-Carter Claim I've bought. Amazing features.,1000103.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
15,33000033,1000016,3,Disappointed with this Hahn-Mejia Stuff. Missing features.,1000102.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
190,33000033,1000016,4,Wouldn't recommend. Complicated to use.,1000101.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
454,25000025,1000012,2,Good enough for the price. Fair for the price.,1000078.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
469,24000024,1000012,3,Had issues with Complicated to use.,1000076.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
891,13000013,1000006,3,Not worth the price. Complicated to use.,1000033.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
259,16000016,1000007,5,"Excellent quality Spencer, Tucker and Austin Fight. Excellent build quality.",1000044.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
687,18000018,1000009,3,Not worth the price. Missing features.,1000052.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
851,17000017,1000007,3,Incredible value. Worth every penny!,1000051.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
846,17000017,1000007,4,"Excellent quality Anderson, Ruiz and Wong Responsibility. Fast shipping.",1000050.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
977,17000017,1000007,3,"Best Payne, Heath and Hall Particular I've bought. Easy to use.",1000049.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
44,17000017,1000007,2,Excellent quality Olson Inc Important. Great customer service.,1000048.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
615,16000016,1000007,5,Best Burton Inc Impact I've bought. Amazing features.,1000047.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
507,16000016,1000007,2,Wouldn't recommend. Underperforms.,1000046.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
962,16000016,1000007,3,Best Castillo-Craig Main I've bought. Easy to use.,1000045.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
327,16000016,1000007,2,Wouldn't recommend. Overpriced.,1000043.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
923,18000018,1000009,2,"Perfect fit, however Doesn't fit well.",1000054.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
496,15000015,1000007,1,Had issues with Doesn't fit well.,1000042.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
307,15000015,1000007,3,Not worth the price. Short battery life.,1000041.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
706,15000015,1000007,5,Poor quality White-Coleman Develop. Unappealing design.,1000040.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
144,15000015,1000007,1,Good enough for the price. Average performance.,1000039.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
425,14000014,1000006,1,Best Clarke and Sons Open I've bought. Beautiful design.,1000038.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
139,14000014,1000006,5,Best Hunter PLC Try I've bought. Incredible value.,1000037.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
359,14000014,1000006,3,"Poor quality Ford, Fischer and Lee World. Short battery life.",1000036.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
436,14000014,1000006,1,Great Anderson Group Often! Superior performance. Highly recommend!,1000035.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
838,18000018,1000009,2,Great Shields LLC Today! Fast shipping. Highly recommend!,1000053.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
682,18000018,1000009,4,Poor quality Crawford and Sons Will. Short battery life.,1000055.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
904,24000024,1000012,4,Good enough for the price. Fair for the price.,1000075.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
645,22000022,1000011,1,"Decent Green LLC Carry. Excellent build quality, but Poor build quality.",1000066.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
377,24000024,1000012,2,"Decent Nolan PLC Billion. Fast shipping, but Underperforms.",1000074.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
857,24000024,1000012,4,"Not bad, but not great. Average performance.",1000073.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
308,24000024,1000012,4,Poor quality Silva-Jenkins Participant. Underperforms.,1000072.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
606,23000023,1000011,2,"Fast shipping, however Slow delivery.",1000071.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
228,23000023,1000011,1,"Average Williams, Phillips and Vargas How. Average performance.",1000070.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
969,23000023,1000011,4,Disappointed with this Webb PLC Current. Poor build quality.,1000069.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
592,22000022,1000011,4,"Poor quality Williams, Mccarty and Stewart Tonight. Slow delivery.",1000068.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
661,22000022,1000011,1,Wouldn't recommend. Poor build quality.,1000067.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
472,22000022,1000011,3,Really happy with this purchase. Easy to use and Easy to use.,1000065.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
295,19000019,1000009,5,Disappointed with this Hebert-Nguyen Open. Poor build quality.,1000056.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
580,21000021,1000010,4,"Average Johnson, Rodriguez and Evans Add. Standard quality.",1000064.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
238,21000021,1000010,5,Wouldn't recommend. Unappealing design.,1000063.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
855,21000021,1000010,5,Really happy with this purchase. Superior performance and Beautiful design.,1000062.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
175,20000020,1000009,5,Had issues with Unappealing design.,1000061.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
985,20000020,1000009,1,"Not bad, but not great. Average performance.",1000060.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
869,20000020,1000009,3,Wouldn't recommend. Unappealing design.,1000059.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
163,19000019,1000009,3,Great Hill-Williams Human! Easy to use. Highly recommend!,1000058.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
916,19000019,1000009,4,Great Cantrell-Flores Million! Long battery life. Highly recommend!,1000057.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
537,37000037,1000018,3,"Decent Chavez, Murphy and Watkins Small. Great customer service, but Unappealing design.",1000119.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
469,38000038,1000018,3,Good enough for the price. Fair for the price.,1000120.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
235,38000038,1000018,3,Excellent quality Williams-Simpson Use. Superior performance.,1000121.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
337,56000056,1000023,4,Poor quality Davis Inc Exactly. Slow delivery.,1000175.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
372,61000061,1000026,2,"Not bad, but not great. Meets basic expectations.",1000183.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
565,61000061,1000026,2,Not worth the price. Complicated to use.,1000182.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
977,60000060,1000026,5,Wouldn't recommend. Underperforms.,1000181.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
679,60000060,1000026,2,Average Brown and Sons Firm. Meets basic expectations.,1000180.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
577,59000059,1000026,5,Great Aguilar Ltd Sport! Superior performance. Highly recommend!,1000179.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
927,58000058,1000026,3,Disappointed with this Jones LLC Direction. Poor build quality.,1000178.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
4,58000058,1000026,4,Wouldn't recommend. Short battery life.,1000177.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
874,57000057,1000024,2,"Decent Cook, Reyes and Carter Fish. Easy to use, but Slow delivery.",1000176.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
852,56000056,1000023,1,Had issues with Slow delivery.,1000174.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
475,62000062,1000027,3,Wouldn't recommend. Short battery life.,1000185.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
882,56000056,1000023,5,Really happy with this purchase. Excellent build quality and Easy to use.,1000173.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
374,55000055,1000023,1,Amazing features. Worth every penny!,1000172.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
26,55000055,1000023,5,Really happy with this purchase. Easy to use and Long battery life.,1000171.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
988,55000055,1000023,1,"Poor quality Nelson, Cruz and Flores Name. Slow delivery.",1000170.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
72,55000055,1000023,4,Great customer service. Worth every penny!,1000169.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
312,55000055,1000023,1,"Excellent quality Nguyen, King and Ball Spend. Amazing features.",1000168.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
772,54000054,1000022,4,Not worth the price. Missing features.,1000167.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
721,54000054,1000022,2,Best Cummings LLC Foot I've bought. Easy to use.,1000166.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
629,62000062,1000027,1,"Beautiful design, however Complicated to use.",1000184.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
622,63000063,1000027,4,Easy to use. Worth every penny!,1000186.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
392,38000038,1000018,4,Had issues with Doesn't fit well.,1000122.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
473,66000066,1000030,2,"Not bad, but not great. Average performance.",1000197.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
490,68000068,1000031,3,"Disappointed with this Haney, Russell and Marks Just. Missing features.",1000205.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
827,68000068,1000031,1,Disappointed with this Nguyen and Sons Surface. Complicated to use.,1000204.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
139,68000068,1000031,5,Really happy with this purchase. Superior performance and Easy to use.,1000203.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
311,68000068,1000031,3,Excellent quality Case-Williams Newspaper. Superior performance.,1000202.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
836,67000067,1000031,1,Good enough for the price. Meets basic expectations.,1000201.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
299,67000067,1000031,3,Had issues with Slow delivery.,1000200.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
518,66000066,1000030,5,Great Heath-Henry Medical! Great customer service. Highly recommend!,1000199.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
929,66000066,1000030,5,Really happy with this purchase. Superior performance and Incredible value.,1000198.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
585,65000065,1000029,5,"Excellent quality Shaw, Smith and Crosby Maintain. Superior performance.",1000196.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
888,63000063,1000027,5,Disappointed with this Allen LLC Walk. Underperforms.,1000187.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
215,65000065,1000029,4,"Average Greer, Mckenzie and Goodwin Appear. Fair for the price.",1000195.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
468,65000065,1000029,2,"Excellent build quality, however Doesn't fit well.",1000194.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
120,65000065,1000029,1,Really happy with this purchase. Great customer service and Superior performance.,1000193.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
723,65000065,1000029,4,Had issues with Overpriced.,1000192.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
443,65000065,1000029,2,Not worth the price. Unresponsive customer service.,1000191.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
998,64000064,1000028,1,Great Baker PLC Nor! Beautiful design. Highly recommend!,1000190.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
392,64000064,1000028,5,Disappointed with this Michael-Dominguez Exactly. Poor build quality.,1000189.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
480,64000064,1000028,3,"Average Hart, Gregory and Henderson Feel. Could be better.",1000188.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
771,54000054,1000022,2,Excellent quality Turner-Mclean Pressure. Beautiful design.,1000165.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
831,53000053,1000022,1,"Poor quality Jimenez, Klein and Hernandez Learn. Underperforms.",1000164.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
853,53000053,1000022,1,Wouldn't recommend. Unappealing design.,1000163.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
931,42000042,1000019,4,Wouldn't recommend. Unappealing design.,1000132.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
79,44000044,1000020,3,"Poor quality Johnson, Ramos and Wallace Article. Poor build quality.",1000140.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
497,44000044,1000020,3,Long battery life. Worth every penny!,1000139.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
764,44000044,1000020,5,Perfect fit. Worth every penny!,1000138.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
151,44000044,1000020,2,Not worth the price. Slow delivery.,1000137.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
542,44000044,1000020,3,Not worth the price. Underperforms.,1000136.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
123,44000044,1000020,2,Poor quality Cisneros-Shepherd Just. Unresponsive customer service.,1000135.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
136,43000043,1000020,5,Best Nguyen-Morales Official I've bought. Incredible value.,1000134.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
813,43000043,1000020,2,Excellent quality Lynch-Hernandez Building. Superior performance.,1000133.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
450,41000041,1000018,1,Not worth the price. Underperforms.,1000131.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
826,52000052,1000022,3,"Decent Brooks, Porter and Davis West. Fast shipping, but Poor build quality.",1000162.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
49,41000041,1000018,1,"Not bad, but not great. Meets basic expectations.",1000130.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
89,40000040,1000018,3,"Poor quality Lawrence, Reed and Rich Discussion. Poor build quality.",1000129.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
338,40000040,1000018,3,Had issues with Short battery life.,1000128.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
600,39000039,1000018,5,Poor quality Lewis-Galvan Wish. Unappealing design.,1000127.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
59,39000039,1000018,4,Wouldn't recommend. Underperforms.,1000126.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
892,39000039,1000018,5,Not worth the price. Slow delivery.,1000125.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
114,39000039,1000018,5,Poor quality Powell LLC President. Unappealing design.,1000124.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
429,39000039,1000018,5,"Poor quality Ballard, Rose and Gray Benefit. Underperforms.",1000123.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
150,44000044,1000020,3,"Disappointed with this Rodriguez, Kent and Morrow Beat. Doesn't fit well.",1000141.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
396,45000045,1000020,5,"Not bad, but not great. Fair for the price.",1000142.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
184,45000045,1000020,5,Not worth the price. Missing features.,1000143.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
422,45000045,1000020,4,Really happy with this purchase. Long battery life and Great customer service.,1000144.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
115,52000052,1000022,2,"Best Mcdonald, Meadows and Tucker Think I've bought. Incredible value.",1000161.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
695,52000052,1000022,3,Had issues with Poor build quality.,1000160.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
565,51000051,1000022,1,Disappointed with this Ramos-Wells Particularly. Missing features.,1000159.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
266,51000051,1000022,4,Disappointed with this Torres-Diaz Little. Doesn't fit well.,1000158.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
617,50000050,1000021,3,Had issues with Doesn't fit well.,1000157.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
507,50000050,1000021,1,Really happy with this purchase. Excellent build quality and Fast shipping.,1000156.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
315,49000049,1000021,4,Excellent quality Roy-Villanueva Interesting. Beautiful design.,1000155.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
912,49000049,1000021,4,Not worth the price. Slow delivery.,1000154.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
706,49000049,1000021,3,Good enough for the price. Standard quality.,1000153.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
427,49000049,1000021,2,"Disappointed with this Lozano, Torres and Perez Window. Slow delivery.",1000152.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
240,48000048,1000021,3,Best Morales-Williams Analysis I've bought. Perfect fit.,1000151.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
388,47000047,1000020,4,Beautiful design. Worth every penny!,1000150.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
521,47000047,1000020,3,"Not bad, but not great. Meets basic expectations.",1000149.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
863,46000046,1000020,1,Not worth the price. Poor build quality.,1000148.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
751,46000046,1000020,1,Poor quality Davis-Chambers Chair. Overpriced.,1000147.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
728,46000046,1000020,4,Great Koch-Lee Now! Long battery life. Highly recommend!,1000146.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
909,45000045,1000020,1,Had issues with Unresponsive customer service.,1000145.0,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
