order_item_id,order_id,product_id,quantity,unit_price,total_price,created_at
121,38000038,235,2,915.95,1831.9,2024-12-29 10:23:44.104742
122,38000038,392,2,578.12,1156.24,2024-12-29 10:23:44.104742
123,39000039,429,2,447.13,894.26,2025-01-06 10:23:44.104742
124,39000039,114,1,761.17,761.17,2025-01-06 10:23:44.104742
125,39000039,892,2,272.46,544.92,2025-01-06 10:23:44.104742
126,39000039,59,3,698.29,2094.87,2025-01-06 10:23:44.104742
127,39000039,600,1,756.36,756.36,2025-01-06 10:23:44.104742
128,40000040,338,1,562.74,562.74,2025-01-06 10:23:44.104742
129,40000040,89,3,208.3,624.9000000000001,2025-01-06 10:23:44.104742
130,41000041,49,2,728.06,1456.12,2024-12-24 10:23:44.104742
131,41000041,450,1,357.47,357.47,2024-12-24 10:23:44.104742
132,42000042,931,3,492.01,1476.03,2025-01-05 10:23:44.104742
133,43000043,813,3,124.44,373.32,2025-01-05 10:23:44.104742
134,43000043,136,2,242.46,484.92,2025-01-05 10:23:44.104742
135,44000044,123,1,835.51,835.51,2025-01-06 10:23:44.104742
136,44000044,542,3,74.79,224.37,2025-01-06 10:23:44.104742
137,44000044,151,3,811.89,2435.67,2025-01-06 10:23:44.104742
138,44000044,764,2,114.55,229.1,2025-01-06 10:23:44.104742
139,44000044,497,2,564.02,1128.04,2025-01-06 10:23:44.104742
140,44000044,79,2,455.66,911.32,2025-01-06 10:23:44.104742
141,44000044,150,3,790.52,2371.56,2025-01-06 10:23:44.104742
142,45000045,396,3,779.5,2338.5,2025-01-05 10:23:44.104742
143,45000045,184,2,104.69,209.38,2025-01-05 10:23:44.104742
144,45000045,422,1,726.23,726.23,2025-01-05 10:23:44.104742
145,45000045,909,1,683.34,683.34,2025-01-05 10:23:44.104742
146,46000046,728,1,708.7,708.7,2025-01-05 10:23:44.104742
147,46000046,751,2,24.34,48.68,2025-01-05 10:23:44.104742
148,46000046,863,2,72.23,144.46,2025-01-05 10:23:44.104742
149,47000047,521,3,658.0,1974.0,2025-01-05 10:23:44.104742
150,47000047,388,2,327.03,654.06,2025-01-05 10:23:44.104742
151,48000048,240,1,851.68,851.68,2024-12-28 10:23:44.104742
152,49000049,427,3,453.33,1359.99,2024-12-18 10:23:44.104742
153,49000049,706,1,829.75,829.75,2024-12-18 10:23:44.104742
154,49000049,912,1,574.82,574.82,2024-12-18 10:23:44.104742
155,49000049,315,1,376.31,376.31,2024-12-18 10:23:44.104742
156,50000050,507,2,384.45,768.9,2024-12-23 10:23:44.104742
157,50000050,617,3,468.1,1404.3000000000002,2024-12-23 10:23:44.104742
158,51000051,266,2,812.15,1624.3,2025-01-09 10:23:44.104742
159,51000051,565,3,491.36,1474.08,2025-01-09 10:23:44.104742
160,52000052,695,3,39.63,118.89000000000001,2024-12-25 10:23:44.104742
161,52000052,115,2,134.58,269.16,2024-12-25 10:23:44.104742
162,52000052,826,3,695.23,2085.69,2024-12-25 10:23:44.104742
163,53000053,853,2,249.72,499.44,2024-12-29 10:23:44.104742
164,53000053,831,1,15.95,15.95,2024-12-29 10:23:44.104742
165,54000054,771,3,435.11,1305.33,2024-12-15 10:23:44.104742
166,54000054,721,1,720.02,720.02,2024-12-15 10:23:44.104742
167,54000054,772,3,758.05,2274.1499999999996,2024-12-15 10:23:44.104742
168,55000055,312,1,373.43,373.43,2024-12-30 10:23:44.104742
169,55000055,72,3,836.58,2509.7400000000002,2024-12-30 10:23:44.104742
170,55000055,988,2,795.77,1591.54,2024-12-30 10:23:44.104742
171,55000055,26,3,72.78,218.34,2024-12-30 10:23:44.104742
172,55000055,374,1,663.75,663.75,2024-12-30 10:23:44.104742
173,56000056,882,3,755.67,2267.0099999999998,2024-12-25 10:23:44.104742
174,56000056,852,2,95.66,191.32,2024-12-25 10:23:44.104742
175,56000056,337,2,722.23,1444.46,2024-12-25 10:23:44.104742
176,57000057,874,1,30.36,30.36,2025-01-08 10:23:44.104742
177,58000058,4,3,88.76,266.28000000000003,2025-01-05 10:23:44.104742
178,58000058,927,1,127.97,127.97,2025-01-05 10:23:44.104742
179,59000059,577,3,928.06,2784.18,2024-12-19 10:23:44.104742
180,60000060,679,1,42.02,42.02,2024-12-22 10:23:44.104742
181,60000060,977,1,542.91,542.91,2024-12-22 10:23:44.104742
182,61000061,565,1,491.36,491.36,2025-01-02 10:23:44.104742
183,61000061,372,2,302.02,604.04,2025-01-02 10:23:44.104742
184,62000062,629,2,570.0,1140.0,2025-01-08 10:23:44.104742
185,62000062,475,3,334.84,1004.52,2025-01-08 10:23:44.104742
186,63000063,622,3,440.14,1320.42,2025-01-08 10:23:44.104742
187,63000063,888,1,854.18,854.18,2025-01-08 10:23:44.104742
188,64000064,480,1,621.16,621.16,2024-12-30 10:23:44.104742
189,64000064,392,1,578.12,578.12,2024-12-30 10:23:44.104742
190,64000064,998,3,276.9,830.6999999999999,2024-12-30 10:23:44.104742
191,65000065,443,2,157.78,315.56,2024-12-30 10:23:44.104742
192,65000065,723,3,263.57,790.71,2024-12-30 10:23:44.104742
193,65000065,120,1,368.53,368.53,2024-12-30 10:23:44.104742
194,65000065,468,3,189.79,569.37,2024-12-30 10:23:44.104742
195,65000065,215,3,507.17,1521.51,2024-12-30 10:23:44.104742
196,65000065,585,3,630.27,1890.81,2024-12-30 10:23:44.104742
197,66000066,473,3,489.4,1468.1999999999998,2025-01-05 10:23:44.104742
198,66000066,929,3,404.56,1213.68,2025-01-05 10:23:44.104742
199,66000066,518,2,348.07,696.14,2025-01-05 10:23:44.104742
200,67000067,299,1,294.57,294.57,2025-01-12 10:23:44.104742
201,67000067,836,2,641.31,1282.62,2025-01-12 10:23:44.104742
202,68000068,311,3,533.52,1600.56,2025-01-12 10:23:44.104742
203,68000068,139,3,774.15,2322.45,2025-01-12 10:23:44.104742
204,68000068,827,2,236.94,473.88,2025-01-12 10:23:44.104742
205,68000068,490,3,423.67,1271.01,2025-01-12 10:23:44.104742
206,68000068,919,3,358.25,1074.75,2025-01-12 10:23:44.104742
207,69000069,464,2,500.48,1000.96,2025-01-12 10:23:44.104742
208,70000070,218,2,379.15,758.3,2025-01-03 10:23:44.104742
209,70000070,376,3,118.45,355.35,2025-01-03 10:23:44.104742
210,70000070,774,3,57.21,171.63,2025-01-03 10:23:44.104742
211,70000070,116,3,109.68,329.04,2025-01-03 10:23:44.104742
212,71000071,816,2,258.49,516.98,2025-01-10 10:23:44.104742
213,71000071,92,2,371.67,743.34,2025-01-10 10:23:44.104742
214,71000071,7,2,555.92,1111.84,2025-01-10 10:23:44.104742
215,72000072,960,1,428.9,428.9,2024-12-28 10:23:44.104742
216,72000072,642,3,22.19,66.57000000000001,2024-12-28 10:23:44.104742
217,72000072,425,3,851.18,2553.54,2024-12-28 10:23:44.104742
218,73000073,821,1,499.79,499.79,2025-01-01 10:23:44.104742
219,73000073,285,3,110.6,331.79999999999995,2025-01-01 10:23:44.104742
220,73000073,19,2,536.83,1073.66,2025-01-01 10:23:44.104742
221,74000074,241,3,311.02,933.06,2024-12-29 10:23:44.104742
222,74000074,234,1,916.49,916.49,2024-12-29 10:23:44.104742
223,75000075,80,1,417.07,417.07,2024-12-29 10:23:44.104742
224,76000076,584,2,657.16,1314.32,2025-01-06 10:23:44.104742
225,76000076,188,2,173.87,347.74,2025-01-06 10:23:44.104742
226,76000076,198,3,303.86,911.58,2025-01-06 10:23:44.104742
227,77000077,49,3,728.06,2184.18,2025-01-06 10:23:44.104742
228,77000077,918,3,757.78,2273.34,2025-01-06 10:23:44.104742
229,77000077,926,2,795.49,1590.98,2025-01-06 10:23:44.104742
230,78000078,749,1,965.23,965.23,2024-12-21 10:23:44.104742
231,78000078,613,2,574.66,1149.32,2024-12-21 10:23:44.104742
232,79000079,35,3,351.8,1055.4,2025-01-06 10:23:44.104742
233,79000079,788,1,418.5,418.5,2025-01-06 10:23:44.104742
234,79000079,263,3,400.01,1200.03,2025-01-06 10:23:44.104742
235,79000079,760,3,487.87,1463.6100000000001,2025-01-06 10:23:44.104742
236,79000079,852,2,95.66,191.32,2025-01-06 10:23:44.104742
237,79000079,672,3,294.94,884.8199999999999,2025-01-06 10:23:44.104742
238,79000079,615,3,13.5,40.5,2025-01-06 10:23:44.104742
239,79000079,212,1,678.3,678.3,2025-01-06 10:23:44.104742
240,80000080,436,1,804.88,804.88,2025-01-07 10:23:44.104742
241,80000080,417,2,759.9,1519.8,2025-01-07 10:23:44.104742
242,80000080,773,1,145.42,145.42,2025-01-07 10:23:44.104742
243,81000081,888,2,854.18,1708.36,2024-12-17 10:23:44.104742
244,81000081,673,2,846.63,1693.26,2024-12-17 10:23:44.104742
245,81000081,430,2,199.82,399.64,2024-12-17 10:23:44.104742
246,82000082,350,3,638.83,1916.4900000000002,2025-01-02 10:23:44.104742
247,82000082,571,1,297.98,297.98,2025-01-02 10:23:44.104742
248,82000082,544,1,114.13,114.13,2025-01-02 10:23:44.104742
249,82000082,454,3,316.59,949.77,2025-01-02 10:23:44.104742
250,83000083,928,1,308.64,308.64,2025-01-07 10:23:44.104742
251,83000083,500,3,654.19,1962.5700000000002,2025-01-07 10:23:44.104742
252,84000084,317,3,576.81,1730.4299999999998,2025-01-04 10:23:44.104742
253,84000084,203,2,459.11,918.22,2025-01-04 10:23:44.104742
254,84000084,994,2,59.26,118.52,2025-01-04 10:23:44.104742
255,85000085,990,3,451.18,1353.54,2025-01-06 10:23:44.104742
256,85000085,331,2,846.32,1692.64,2025-01-06 10:23:44.104742
257,85000085,434,1,924.96,924.96,2025-01-06 10:23:44.104742
258,86000086,988,3,795.77,2387.31,2024-12-23 10:23:44.104742
259,86000086,449,3,531.07,1593.21,2024-12-23 10:23:44.104742
260,86000086,485,3,445.17,1335.51,2024-12-23 10:23:44.104742
261,86000086,63,3,764.3,2292.8999999999996,2024-12-23 10:23:44.104742
262,87000087,988,1,795.77,795.77,2024-12-22 10:23:44.104742
263,87000087,513,3,10.16,30.48,2024-12-22 10:23:44.104742
264,87000087,96,3,238.59,715.77,2024-12-22 10:23:44.104742
265,87000087,14,1,795.05,795.05,2024-12-22 10:23:44.104742
266,87000087,529,2,644.13,1288.26,2024-12-22 10:23:44.104742
267,88000088,442,3,779.25,2337.75,2025-01-04 10:23:44.104742
268,89000089,955,3,131.64,394.91999999999996,2024-12-26 10:23:44.104742
269,89000089,799,2,450.38,900.76,2024-12-26 10:23:44.104742
270,89000089,84,1,302.55,302.55,2024-12-26 10:23:44.104742
271,90000090,301,1,731.99,731.99,2025-01-07 10:23:44.104742
272,90000090,785,2,137.15,274.3,2025-01-07 10:23:44.104742
273,90000090,128,3,707.54,2122.62,2025-01-07 10:23:44.104742
274,90000090,940,1,426.65,426.65,2025-01-07 10:23:44.104742
275,91000091,292,3,678.47,2035.41,2025-01-02 10:23:44.104742
276,91000091,764,2,114.55,229.1,2025-01-02 10:23:44.104742
277,91000091,135,1,525.23,525.23,2025-01-02 10:23:44.104742
278,91000091,743,1,210.55,210.55,2025-01-02 10:23:44.104742
279,91000091,76,3,253.62,760.86,2025-01-02 10:23:44.104742
280,91000091,293,1,192.46,192.46,2025-01-02 10:23:44.104742
281,91000091,971,3,470.23,1410.69,2025-01-02 10:23:44.104742
282,92000092,900,3,112.69,338.07,2025-01-01 10:23:44.104742
283,92000092,154,2,840.33,1680.66,2025-01-01 10:23:44.104742
284,92000092,553,3,584.68,1754.04,2025-01-01 10:23:44.104742
285,92000092,371,2,25.67,51.34,2025-01-01 10:23:44.104742
286,93000093,909,2,683.34,1366.68,2025-01-02 10:23:44.104742
287,93000093,549,2,114.02,228.04,2025-01-02 10:23:44.104742
288,94000094,842,1,322.77,322.77,2024-12-30 10:23:44.104742
289,94000094,264,1,699.16,699.16,2024-12-30 10:23:44.104742
290,94000094,149,2,675.47,1350.94,2024-12-30 10:23:44.104742
291,94000094,244,3,259.76,779.28,2024-12-30 10:23:44.104742
292,95000095,412,3,371.45,1114.35,2024-12-30 10:23:44.104742
293,95000095,927,3,127.97,383.90999999999997,2024-12-30 10:23:44.104742
294,95000095,604,1,20.86,20.86,2024-12-30 10:23:44.104742
295,96000096,219,1,131.58,131.58,2024-12-24 10:23:44.104742
296,97000097,484,3,551.02,1653.06,2024-12-22 10:23:44.104742
297,97000097,645,1,870.09,870.09,2024-12-22 10:23:44.104742
298,98000098,857,1,443.48,443.48,2025-01-10 10:23:44.104742
299,98000098,70,2,127.1,254.2,2025-01-10 10:23:44.104742
300,99000099,986,1,798.97,798.97,2025-01-02 10:23:44.104742
301,99000099,801,2,467.66,935.32,2025-01-02 10:23:44.104742
302,99000099,705,2,751.83,1503.66,2025-01-02 10:23:44.104742
303,99000099,912,1,574.82,574.82,2025-01-02 10:23:44.104742
304,100000100,825,3,202.79,608.37,2024-12-22 10:23:44.104742
305,101000101,52,3,149.57,448.71,2025-01-06 10:23:44.104742
306,101000101,152,1,693.02,693.02,2025-01-06 10:23:44.104742
307,102000102,997,1,627.07,627.07,2025-01-06 10:23:44.104742
308,102000102,721,1,720.02,720.02,2025-01-06 10:23:44.104742
309,103000103,161,3,129.18,387.54,2025-01-06 10:23:44.104742
310,103000103,917,3,841.15,2523.45,2025-01-06 10:23:44.104742
311,104000104,583,1,109.95,109.95,2025-01-06 10:23:44.104742
312,104000104,507,1,384.45,384.45,2025-01-06 10:23:44.104742
313,105000105,807,3,13.3,39.900000000000006,2025-01-06 10:23:44.104742
314,106000106,171,3,476.76,1430.28,2024-12-25 10:23:44.104742
315,106000106,66,1,33.23,33.23,2024-12-25 10:23:44.104742
316,106000106,712,3,492.17,1476.51,2024-12-25 10:23:44.104742
317,107000107,108,2,545.86,1091.72,2024-12-20 10:23:44.104742
318,107000107,368,2,825.58,1651.16,2024-12-20 10:23:44.104742
319,108000108,276,3,290.25,870.75,2024-12-22 10:23:44.104742
320,108000108,459,2,535.23,1070.46,2024-12-22 10:23:44.104742
321,108000108,751,2,24.34,48.68,2024-12-22 10:23:44.104742
322,108000108,885,1,814.27,814.27,2024-12-22 10:23:44.104742
323,108000108,303,1,12.2,12.2,2024-12-22 10:23:44.104742
324,109000109,131,2,166.74,333.48,2024-12-22 10:23:44.104742
325,109000109,172,2,107.08,214.16,2024-12-22 10:23:44.104742
326,109000109,724,1,432.77,432.77,2024-12-22 10:23:44.104742
327,110000110,735,2,431.71,863.42,2024-12-27 10:23:44.104742
328,110000110,35,3,351.8,1055.4,2024-12-27 10:23:44.104742
329,110000110,145,2,331.49,662.98,2024-12-27 10:23:44.104742
330,110000110,149,2,675.47,1350.94,2024-12-27 10:23:44.104742
331,111000111,200,2,240.46,480.92,2025-01-08 10:23:44.104742
332,111000111,625,3,639.86,1919.58,2025-01-08 10:23:44.104742
333,111000111,597,2,825.4,1650.8,2025-01-08 10:23:44.104742
334,111000111,281,3,438.68,1316.04,2025-01-08 10:23:44.104742
335,112000112,503,3,595.6,1786.8000000000002,2025-01-12 10:23:44.104742
336,112000112,302,3,420.53,1261.59,2025-01-12 10:23:44.104742
337,112000112,640,2,978.67,1957.34,2025-01-12 10:23:44.104742
338,113000113,13,3,845.04,2535.12,2025-01-12 10:23:44.104742
339,113000113,952,2,742.91,1485.82,2025-01-12 10:23:44.104742
340,113000113,825,1,202.79,202.79,2025-01-12 10:23:44.104742
341,114000114,200,1,240.46,240.46,2025-01-12 10:23:44.104742
342,114000114,741,1,376.12,376.12,2025-01-12 10:23:44.104742
343,115000115,483,1,861.27,861.27,2025-01-05 10:23:44.104742
344,115000115,469,1,434.7,434.7,2025-01-05 10:23:44.104742
345,115000115,975,1,802.38,802.38,2025-01-05 10:23:44.104742
346,116000116,804,3,273.45,820.3499999999999,2025-01-05 10:23:44.104742
347,116000116,927,3,127.97,383.90999999999997,2025-01-05 10:23:44.104742
348,116000116,224,1,280.23,280.23,2025-01-05 10:23:44.104742
349,116000116,485,1,445.17,445.17,2025-01-05 10:23:44.104742
350,116000116,677,1,440.49,440.49,2025-01-05 10:23:44.104742
351,116000116,448,1,768.11,768.11,2025-01-05 10:23:44.104742
352,117000117,85,2,290.71,581.42,2025-01-05 10:23:44.104742
353,118000118,687,2,801.87,1603.74,2025-01-12 10:23:44.104742
354,118000118,747,1,663.03,663.03,2025-01-12 10:23:44.104742
355,118000118,108,3,545.86,1637.58,2025-01-12 10:23:44.104742
356,118000118,195,1,25.41,25.41,2025-01-12 10:23:44.104742
357,118000118,221,3,751.34,2254.02,2025-01-12 10:23:44.104742
358,119000119,691,3,128.09,384.27,2024-12-26 10:23:44.104742
359,119000119,344,1,552.54,552.54,2024-12-26 10:23:44.104742
360,119000119,922,2,251.12,502.24,2024-12-26 10:23:44.104742
361,119000119,540,2,79.4,158.8,2024-12-26 10:23:44.104742
362,119000119,90,2,797.88,1595.76,2024-12-26 10:23:44.104742
363,120000120,709,3,254.85,764.55,2025-01-02 10:23:44.104742
364,120000120,706,3,829.75,2489.25,2025-01-02 10:23:44.104742
365,121000121,902,3,212.28,636.84,2025-01-08 10:23:44.104742
366,121000121,42,1,264.62,264.62,2025-01-08 10:23:44.104742
367,122000122,918,2,757.78,1515.56,2024-12-27 10:23:44.104742
368,122000122,632,3,248.46,745.38,2024-12-27 10:23:44.104742
369,123000123,843,1,767.64,767.64,2024-12-30 10:23:44.104742
370,123000123,978,1,69.72,69.72,2024-12-30 10:23:44.104742
371,123000123,9,2,372.98,745.96,2024-12-30 10:23:44.104742
372,123000123,448,3,768.11,2304.33,2024-12-30 10:23:44.104742
373,124000124,630,2,592.98,1185.96,2025-01-07 10:23:44.104742
374,124000124,899,1,599.1,599.1,2025-01-07 10:23:44.104742
375,125000125,418,1,375.23,375.23,2025-01-06 10:23:44.104742
376,125000125,703,3,709.63,2128.89,2025-01-06 10:23:44.104742
377,125000125,592,3,488.04,1464.1200000000001,2025-01-06 10:23:44.104742
378,126000126,758,1,673.39,673.39,2025-01-08 10:23:44.104742
379,126000126,738,1,331.08,331.08,2025-01-08 10:23:44.104742
380,126000126,689,1,819.43,819.43,2025-01-08 10:23:44.104742
381,126000126,367,3,297.48,892.44,2025-01-08 10:23:44.104742
382,126000126,417,1,759.9,759.9,2025-01-08 10:23:44.104742
383,127000127,790,1,708.76,708.76,2025-01-08 10:23:44.104742
384,128000128,609,1,78.9,78.9,2025-01-03 10:23:44.104742
385,128000128,342,3,618.37,1855.1100000000001,2025-01-03 10:23:44.104742
386,128000128,242,1,724.3,724.3,2025-01-03 10:23:44.104742
387,129000129,673,3,846.63,2539.89,2025-01-03 10:23:44.104742
388,130000130,789,1,781.27,781.27,2025-01-10 10:23:44.104742
389,130000130,781,2,664.08,1328.16,2025-01-10 10:23:44.104742
390,131000131,923,2,529.46,1058.92,2024-12-24 10:23:44.104742
391,131000131,109,1,540.45,540.45,2024-12-24 10:23:44.104742
392,131000131,495,1,675.89,675.89,2024-12-24 10:23:44.104742
393,131000131,528,2,225.25,450.5,2024-12-24 10:23:44.104742
394,132000132,551,2,402.43,804.86,2025-01-02 10:23:44.104742
395,132000132,124,3,319.94,959.8199999999999,2025-01-02 10:23:44.104742
396,132000132,98,3,400.59,1201.77,2025-01-02 10:23:44.104742
397,133000133,324,3,509.0,1527.0,2025-01-08 10:23:44.104742
398,133000133,452,1,479.4,479.4,2025-01-08 10:23:44.104742
399,133000133,27,2,83.57,167.14,2025-01-08 10:23:44.104742
400,134000134,21,3,710.71,2132.13,2025-01-10 10:23:44.104742
401,134000134,334,3,864.76,2594.2799999999997,2025-01-10 10:23:44.104742
